"price","rating_count_tot","user_rating","cont_rating","prime_genre"
3.99,51,4,"9+","Games"
1.99,30,3.5,"12+","Games"
0,5768,4.5,"4+","Entertainment"
0,627,4.5,"9+","Games"
0,352,4,"4+","Photo & Video"
0,166,4.5,"4+","Games"
1.99,0,0,"4+","Education"
0,9397,4,"9+","Games"
0.99,9,3.5,"4+","Games"
2.99,1730,4.5,"4+","Education"
0,136,4,"12+","Games"
0,0,0,"17+","Games"
7.99,2408,3,"4+","Games"
1.99,30,4,"4+","Games"
4.99,715,4.5,"4+","Lifestyle"
0,0,0,"4+","Games"
0,0,0,"4+","Games"
0,1,5,"9+","Games"
1.99,202,4,"4+","Photo & Video"
0,185,3.5,"4+","Games"
0,56,2.5,"9+","Games"
0,1,5,"4+","Games"
0,4702,3.5,"4+","Games"
2.99,127,3,"4+","Education"
2.99,73,5,"4+","Games"
0.99,14,3,"17+","Reference"
1.99,754,4.5,"4+","Navigation"
0,5141,4.5,"12+","Games"
1.99,413,4,"4+","Reference"
0,2732,5,"12+","Games"
0.99,0,0,"4+","Travel"
0,1,1,"9+","Games"
2.99,28,4,"4+","Education"
3.99,31,4.5,"4+","Education"
0,6754,4.5,"12+","Games"
0,966,4.5,"4+","Games"
0,0,0,"17+","Lifestyle"
0,807,4.5,"9+","Photo & Video"
0,4513,4,"4+","Games"
1.99,268,4.5,"4+","Utilities"
0,89,4,"9+","Games"
6.99,104,4.5,"9+","Games"
6.99,79,4.5,"9+","Games"
6.99,49,4.5,"9+","Games"
0,1168,5,"12+","Games"
0.99,9,3,"4+","Photo & Video"
0,691,4,"9+","Games"
0.99,0,0,"4+","Games"
0,203,4,"4+","Games"
0,2601,4,"4+","Games"
0,0,0,"4+","Games"
0,0,0,"4+","Games"
0,97,3,"4+","Entertainment"
0,1,5,"4+","Games"
2.99,0,0,"4+","Education"
0,10,2,"4+","Games"
0,2332,4.5,"4+","Games"
0,0,0,"4+","Games"
0,53,4.5,"4+","Games"
4.99,947,4.5,"4+","Games"
0,0,0,"9+","Catalogs"
0,24760,4.5,"4+","Games"
0,0,0,"17+","Social Networking"
0.99,165,2,"4+","Utilities"
0,0,0,"4+","Games"
2.99,127,4.5,"9+","Games"
6.99,80,4,"12+","Games"
0,0,0,"4+","Games"
0,1,1,"12+","Lifestyle"
0,823,4,"4+","Games"
2.99,60,4,"9+","Games"
0,683,4.5,"4+","Games"
0,424,3.5,"4+","Games"
2.99,2298,4.5,"4+","Games"
2.99,11,3.5,"4+","Games"
2.99,13,4.5,"4+","Utilities"
0,361,4.5,"4+","Games"
0,2471,4,"4+","Lifestyle"
0,0,0,"12+","Games"
0,0,0,"4+","Entertainment"
0,0,0,"4+","Finance"
0,0,0,"4+","Finance"
0,639,4,"4+","Games"
0,391,4,"12+","Games"
0,0,0,"17+","Entertainment"
24.99,73,4.5,"12+","Medical"
1.99,311,4,"12+","Utilities"
1.99,536,3.5,"4+","Entertainment"
29.99,47,4.5,"4+","Music"
1.99,242,4.5,"12+","Games"
0,0,0,"4+","Games"
0,2881,4.5,"4+","Games"
0,163,3.5,"9+","Games"
4.99,35,4,"4+","Games"
0,3383,4.5,"4+","Games"
0,159323,4.5,"12+","Games"
0.99,599,4.5,"9+","Games"
1.99,18,4,"4+","Entertainment"
0,34,4,"17+","Utilities"
4.99,78,4.5,"12+","Games"
0,250,4.5,"4+","Games"
0,2861,4.5,"4+","Games"
0,0,0,"4+","Games"
0,145,4.5,"4+","Games"
0,1,5,"9+","Games"
0,4116,4.5,"12+","Games"
0,108,4,"4+","Games"
0,29,3,"9+","Games"
3.99,9,1.5,"17+","Health & Fitness"
0,238,3.5,"4+","Utilities"
0,109,3,"4+","Games"
0,0,0,"17+","Entertainment"
0,0,0,"9+","Games"
0,0,0,"17+","Entertainment"
0,10,4.5,"4+","Games"
2.99,21,4.5,"4+","Games"
0.99,0,0,"4+","Utilities"
0,0,0,"4+","Games"
2.99,35,3,"4+","Utilities"
3.99,1608,4.5,"12+","Games"
0,2354,4.5,"4+","Games"
0,2938,4.5,"4+","Games"
0,1,4,"4+","Games"
0,93,2.5,"9+","Games"
1.99,3,3.5,"4+","Education"
2.99,314,4.5,"4+","Education"
2.99,28,5,"9+","News"
0,1821,4.5,"12+","Games"
1.99,87,4,"12+","Games"
4.99,49,4.5,"9+","Games"
0,6426,4.5,"9+","Games"
0,0,0,"12+","Games"
0,838,4.5,"4+","Games"
0,3815,4,"9+","Games"
1.99,48,4.5,"4+","Games"
0,9122,4.5,"4+","Games"
6.99,83,4.5,"9+","Games"
0,38,4,"4+","Games"
0,0,0,"4+","Games"
0,70,3.5,"4+","Education"
3.99,278,4.5,"4+","Games"
0,0,0,"12+","Games"
0.99,0,0,"4+","Games"
0.99,53,4.5,"4+","Entertainment"
0,1122,4.5,"4+","Games"
3.99,14,3.5,"4+","Education"
4.99,291,4.5,"9+","Games"
0,1498,5,"4+","Games"
0,145,4,"9+","Games"
0,3153,5,"12+","Games"
0,0,0,"12+","Games"
0,0,0,"9+","Games"
0,2,5,"4+","Games"
0,0,0,"12+","Games"
6.99,50,3,"9+","Games"
1.99,4553,4,"4+","Entertainment"
4.99,35,3.5,"4+","Games"
0,22,4,"12+","Games"
0,12,1.5,"17+","Lifestyle"
0.99,13,4.5,"12+","Games"
0,56,4,"4+","Games"
0,244,3,"4+","Entertainment"
4.99,421,4,"9+","Games"
0,65,3.5,"4+","Photo & Video"
0,126,4,"4+","Games"
0,165,4.5,"4+","Photo & Video"
15.99,27,4.5,"4+","Education"
1.99,14,5,"4+","Games"
0,0,0,"9+","Social Networking"
0,8905,4.5,"4+","Games"
0,0,0,"17+","Games"
0,77,4,"4+","Games"
1.99,11,4,"9+","Entertainment"
5.99,5,4,"9+","Games"
6.99,87,4.5,"9+","Games"
0,0,0,"4+","Photo & Video"
0,0,0,"12+","Games"
0,365,4.5,"4+","Games"
0,24878,4.5,"4+","Games"
0,5134,4.5,"9+","Games"
0,191,4.5,"4+","Games"
0,0,0,"4+","Games"
0,89,3.5,"4+","Sports"
0,15060,4.5,"9+","Photo & Video"
0,154,4.5,"4+","Games"
0.99,108,4.5,"12+","Entertainment"
0,253,4.5,"4+","Games"
0,430,4.5,"4+","Games"
0,428,2,"4+","Sports"
0,146,4.5,"9+","Games"
0,6551,4.5,"12+","Games"
0.99,9,4,"4+","Games"
0,98,4.5,"4+","Games"
0,0,0,"12+","Book"
0,0,0,"4+","Games"
0,25,4,"9+","Games"
0,3219,4.5,"4+","Games"
0,339,4,"4+","Games"
0,0,0,"4+","Games"
0.99,0,0,"17+","Social Networking"
0,0,0,"4+","Games"
0.99,3,4.5,"4+","Games"
0,285,4.5,"12+","Games"
0,164,4.5,"4+","Games"
0,255,3,"9+","Games"
0,25,4.5,"4+","Games"
0,539,4.5,"12+","Games"
2.99,0,0,"4+","Games"
3.99,477,5,"4+","Games"
0,49,2.5,"4+","Education"
0,298,4.5,"4+","Games"
0,79,4,"4+","Education"
0,541,4.5,"12+","Games"
0,383,4.5,"4+","Entertainment"
0,234,4,"4+","Games"
0,506,4.5,"4+","Games"
9.99,68,2.5,"12+","Games"
0,53,4,"17+","Entertainment"
0,109,4.5,"4+","Games"
4.99,37,4.5,"4+","Education"
0,45,4,"4+","Games"
6.99,127,4.5,"9+","Games"
6.99,57,4.5,"9+","Games"
0,85,5,"9+","Games"
0,210,4.5,"4+","Games"
2.99,56,4,"4+","Entertainment"
0.99,24,3,"9+","Games"
0,169,4,"4+","Games"
0,0,0,"12+","Utilities"
0,521,4.5,"12+","Games"
2.99,49,4.5,"12+","Games"
0.99,1,5,"12+","Games"
0,59,4.5,"12+","Entertainment"
0,139,4,"4+","Games"
0,135,3.5,"9+","Games"
0,1,5,"4+","Games"
0,0,0,"4+","Games"
0,0,0,"4+","Lifestyle"
0,9259,5,"4+","Games"
4.99,10,4,"4+","Music"
0,164,4.5,"12+","Games"
0,29,1.5,"4+","Games"
0,7,5,"4+","Games"
0,58,4.5,"4+","Games"
0,81,4,"4+","Games"
0,99,5,"12+","Games"
0,219,2,"12+","Entertainment"
1.99,39,4.5,"4+","Photo & Video"
0,1019,3,"9+","Entertainment"
0,7,5,"4+","Games"
0,7,4.5,"12+","Games"
0,0,0,"4+","Games"
0,42,3.5,"17+","Entertainment"
3.99,338,4.5,"4+","Lifestyle"
1.99,0,0,"12+","Entertainment"
0,0,0,"12+","Games"
0,0,0,"9+","Entertainment"
2.99,65,4,"9+","Games"
0,301,4,"9+","Games"
0,0,0,"4+","Games"
0,1,3,"4+","Sports"
0,389,4,"4+","Entertainment"
0,567,4,"12+","Games"
2.99,42,2.5,"4+","Entertainment"
0,538,4.5,"4+","Games"
2.99,26,4.5,"4+","Education"
2.99,36,5,"4+","Education"
0,719,4.5,"12+","Games"
0,704,4.5,"12+","Games"
0,1,5,"4+","Games"
0,2638,4.5,"4+","Games"
0,3026,4.5,"4+","Games"
0,2291,5,"12+","Games"
4.99,26,4.5,"4+","Music"
2.99,21,3,"4+","Music"
0,90,4,"4+","Games"
4.99,60,4.5,"12+","Games"
0,1137,4,"4+","Games"
0,0,0,"17+","Entertainment"
0,1077,4.5,"4+","Games"
0,0,0,"12+","Games"
0,0,0,"4+","Games"
0.99,3,2.5,"4+","Games"
1.99,27,4.5,"9+","Games"
0,105,4.5,"4+","Games"
0,0,0,"4+","Games"
0,90,4.5,"4+","Education"
0,0,0,"4+","Games"
0,678,4,"4+","Photo & Video"
0,299,4.5,"4+","Productivity"
0,1648,4.5,"4+","Games"
0.99,1,3,"4+","Music"
0,378,4.5,"12+","Games"
0,243,4,"12+","Photo & Video"
1.99,99,4.5,"12+","Games"
0,1,2,"4+","Games"
6.99,247,5,"4+","Health & Fitness"
4.99,41,3.5,"9+","Games"
0,73,3,"17+","News"
0,0,0,"17+","Games"
0,99,2,"17+","Health & Fitness"
0,144,4.5,"9+","Games"
0,1505,5,"4+","Games"
0,960,4.5,"9+","Games"
2.99,47,4,"9+","Games"
0,1,4,"4+","Games"
0,198,3,"17+","Games"
0,1918,4.5,"4+","Games"
0,0,0,"17+","Shopping"
0,2118,4.5,"12+","Games"
6.99,58,4.5,"9+","Games"
0,500,2,"4+","Social Networking"
0.99,0,0,"4+","Games"
0,0,0,"12+","Health & Fitness"
0.99,18,5,"9+","Games"
0,101,4,"4+","Games"
14.99,0,0,"12+","Games"
0,217,4,"4+","Games"
3.99,0,0,"4+","Games"
0,468,4.5,"12+","Games"
0,130,3.5,"4+","Games"
0,0,0,"4+","Entertainment"
0,0,0,"9+","Games"
0,924,4.5,"12+","Games"
0,64,3,"9+","Entertainment"
19.99,12,4.5,"4+","Music"
0,388,4,"4+","Utilities"
1.99,34,3,"4+","Travel"
0,2317,5,"4+","Games"
0,42,4,"12+","Games"
0,57,4.5,"4+","Games"
0,105,4,"4+","Games"
0,0,0,"4+","Games"
0,897,4.5,"4+","Games"
0.99,87,4,"4+","Utilities"
0,17588,4.5,"4+","Reference"
0,0,0,"4+","Games"
0,0,0,"4+","Navigation"
0.99,8,5,"4+","Games"
0,0,0,"4+","Shopping"
4.99,343,4,"4+","Games"
0,0,0,"4+","Sports"
0,0,0,"4+","Travel"
0,0,0,"17+","Games"
0,0,0,"9+","Games"
0.99,17,4,"4+","Food & Drink"
0,300,3.5,"4+","Education"
2.99,29,3.5,"12+","Games"
0,0,0,"4+","Games"
2.99,1,5,"4+","Games"
0,3289,3,"4+","Business"
0,125,4,"4+","Games"
3.99,80,4,"4+","Games"
0,342,4.5,"4+","Games"
3.99,1,2,"4+","Travel"
2.99,263,4.5,"4+","Games"
0.99,207,5,"9+","Games"
4.99,123,3.5,"4+","Productivity"
0,0,0,"4+","Games"
0,616,4.5,"4+","Games"
0,346,4,"4+","Games"
0,115,4,"4+","Education"
2.99,21,4.5,"4+","Education"
0,2027,4,"4+","Catalogs"
2.99,15,3,"17+","Sports"
0,128,4,"4+","Games"
0,1474,5,"12+","Games"
0,0,0,"4+","Utilities"
0,0,0,"4+","Games"
0,0,0,"12+","Games"
1.99,62,3.5,"4+","Photo & Video"
0,21,4,"4+","Games"
5.99,74,4.5,"12+","Games"
4.99,13,5,"4+","Education"
0,4618,4.5,"12+","Games"
1.99,271,4,"4+","Games"
1.99,15,2.5,"4+","Education"
2.99,139,3.5,"4+","Education"
0,452,4,"4+","Entertainment"
0,4693,4,"12+","Reference"
0,94,4.5,"4+","Games"
0,173,4,"12+","News"
0.99,0,0,"4+","Photo & Video"
0,42,1.5,"4+","Utilities"
0.99,6,2.5,"4+","Games"
2.99,43,3.5,"4+","Games"
1.99,795,4.5,"4+","Health & Fitness"
0,6493,5,"4+","Entertainment"
0,776,4.5,"4+","Games"
0,0,0,"17+","Games"
0.99,0,0,"9+","Book"
0,287,4.5,"12+","Games"
6.99,63,4.5,"9+","Games"
0,6,4,"4+","Entertainment"
0,36,4.5,"9+","Games"
0,86,3,"4+","Games"
0,826,4.5,"17+","Reference"
0,718,4,"12+","Reference"
0.99,91,4.5,"4+","Games"
0.99,39,4.5,"4+","Games"
0,474,4.5,"4+","Games"
2.99,96,1.5,"4+","Entertainment"
2.99,68,4.5,"4+","Games"
0,88,3.5,"4+","Games"
0,86,3,"4+","Games"
0,0,0,"12+","Games"
0,30,4.5,"4+","Games"
0,12,4,"12+","Photo & Video"
0.99,24,3.5,"4+","Education"
0,83,3,"4+","Games"
0.99,98,4.5,"4+","Entertainment"
0,0,0,"4+","Games"
0,0,0,"4+","Games"
0,951,3.5,"4+","Games"
0,852,4.5,"4+","Games"
0,2288,4.5,"4+","Games"
6.99,43,4,"9+","Games"
0,1828,4,"12+","Entertainment"
0.99,99,4.5,"4+","Games"
0.99,19,5,"12+","Games"
0,6205,4.5,"12+","Entertainment"
2.99,1,3,"4+","Games"
0,1321,4.5,"4+","Games"
4.99,264,4.5,"4+","Health & Fitness"
0,14,3,"4+","Games"
0,7740,5,"9+","Games"
4.99,953,3.5,"17+","Games"
2.99,102,1.5,"4+","Entertainment"
0,99,4,"9+","Games"
0.99,1,1,"4+","Utilities"
0,0,0,"9+","Games"
0,1345,4,"9+","Games"
0,76,4.5,"4+","Games"
0,38,4,"4+","Entertainment"
0,33,4,"4+","Games"
0,43,3.5,"4+","Games"
0,19,4.5,"9+","Games"
0,1339,5,"12+","Games"
2.99,28,4,"12+","Games"
6.99,35,3.5,"9+","Games"
0,8535,4,"4+","Reference"
1.99,202,4,"4+","Music"
0.99,537,5,"12+","Utilities"
4.99,82,4.5,"4+","Lifestyle"
0,14263,4,"4+","Games"
0,95,4.5,"4+","Shopping"
0,78,3.5,"4+","Entertainment"
0,0,0,"4+","Games"
3.99,1039,4,"4+","Business"
1.99,2,2,"4+","Games"
6.99,48,3.5,"9+","Games"
0,55,3.5,"4+","Games"
0,29,5,"9+","Games"
0,8,4.5,"4+","Games"
0,159,4.5,"12+","Games"
0,2054,2,"12+","Entertainment"
0,30,4,"4+","Games"
0,1254,3.5,"4+","Games"
0,122,4,"4+","Games"
0,0,0,"4+","Entertainment"
0,2522,4.5,"4+","Photo & Video"
0,19,2,"4+","Games"
3.99,264,5,"12+","Games"
6.99,59,4.5,"12+","Games"
0,54,4.5,"4+","Games"
0,120,3,"4+","Photo & Video"
0.99,344,4.5,"9+","Games"
5.99,0,0,"12+","Games"
0.99,95,3.5,"4+","Games"
0,46,4,"4+","Games"
0,50,3.5,"4+","Entertainment"
0,172,4.5,"4+","Entertainment"
0,0,0,"12+","Games"
1.99,36,3.5,"12+","Games"
0,31,4,"4+","Games"
1.99,42,3.5,"17+","Entertainment"
0,32,5,"4+","Games"
3.99,1645,1.5,"4+","Utilities"
0,599,3.5,"4+","Games"
0.99,22,4.5,"4+","Sports"
0,243,3.5,"4+","Utilities"
0,3,4.5,"4+","Games"
0,0,0,"4+","Games"
0.99,0,0,"4+","Games"
1.99,12,5,"4+","Photo & Video"
0,14505,4.5,"4+","Games"
0,1497,4,"12+","Reference"
1.99,127,2.5,"4+","Entertainment"
0,142,4,"4+","Games"
0,1,5,"4+","Games"
0,12963,5,"4+","Photo & Video"
0,3392,4.5,"4+","Games"
0,21,3.5,"17+","Games"
0,227,3.5,"4+","Games"
0,475,4,"9+","Games"
1.99,15,4.5,"4+","Sports"
0,0,0,"4+","Games"
0,9269,5,"4+","Utilities"
2.99,459,3.5,"17+","Games"
0,82,3.5,"9+","Games"
0,2,4.5,"4+","Games"
0,672,4,"4+","Entertainment"
0,754,4.5,"12+","Games"
0,10,3,"12+","Games"
0,31,4,"4+","Education"
0,791,3.5,"12+","Sports"
0,0,0,"4+","Lifestyle"
0,0,0,"4+","Book"
0,0,0,"9+","Book"
0,2,1,"4+","Games"
0,0,0,"12+","Book"
2.99,194,4.5,"4+","Games"
2.99,24,5,"4+","Lifestyle"
1.99,50,4.5,"9+","Games"
0,1784,3,"4+","Games"
23.99,0,0,"4+","Reference"
0,0,0,"12+","Games"
0,15,4,"4+","Games"
0,121,4,"4+","Games"
0,64,4,"4+","Games"
0,1,5,"4+","Games"
0,241,4,"12+","Entertainment"
0,0,0,"12+","Games"
2.99,5,3,"4+","Games"
0,25,3.5,"4+","Photo & Video"
0,0,0,"4+","Games"
0,0,0,"12+","Book"
0,258,4.5,"4+","Games"
0,2720,4,"4+","Entertainment"
0,311,5,"9+","Games"
0,2059,5,"4+","Games"
0,39,2.5,"4+","Games"
0,49,3,"4+","Games"
4.99,19,4.5,"4+","Games"
6.99,98,2,"4+","Sports"
0.99,0,0,"12+","Games"
0,7423,5,"4+","Games"
0,943,4,"4+","Entertainment"
2.99,36,4,"9+","Games"
0,460,4.5,"4+","Games"
0,3731,4.5,"4+","Games"
0,4142,4,"17+","Photo & Video"
4.99,171,4.5,"4+","Photo & Video"
0,610,4.5,"4+","Lifestyle"
6.99,127,4.5,"9+","Games"
0,209,3,"4+","Games"
0.99,74,4,"4+","Entertainment"
0,1089,4,"4+","Games"
0,647,4,"4+","Games"
0,279,4.5,"4+","Games"
7.99,0,0,"12+","Games"
0.99,19,3,"4+","Health & Fitness"
0,2241,4.5,"4+","Games"
1.99,1,1,"4+","Education"
0,871,4.5,"9+","Games"
0,1,4,"4+","Games"
0,871,3,"4+","Games"
0,591,4,"4+","Utilities"
0.99,5,5,"9+","Entertainment"
0,197,3,"4+","Food & Drink"
0,3,4,"4+","Games"
0,45578,5,"4+","Games"
0,0,0,"17+","Education"
0,0,0,"4+","Games"
0,185,4,"4+","Games"
0,3141,4.5,"4+","Games"
0.99,19,4,"12+","Sports"
6.99,53,3,"4+","Entertainment"
0.99,2,5,"12+","Games"
2.99,156,4.5,"12+","Games"
1.99,28,3,"4+","Entertainment"
1.99,22,4.5,"12+","Games"
0,2,5,"4+","Games"
0,187,4.5,"12+","Games"
2.99,6,5,"4+","Education"
1.99,91,2.5,"4+","Productivity"
0,416,4.5,"17+","Sports"
0,39,3,"4+","Games"
6.99,62,4.5,"9+","Games"
1.99,9,2,"4+","Games"
0,47,3.5,"4+","Games"
0,195,3.5,"12+","Entertainment"
11.99,0,0,"12+","Games"
0,76,4,"4+","Games"
2.99,3,4.5,"4+","Games"
0,74,2,"4+","Games"
0,982,4.5,"4+","Games"
1.99,2,1,"4+","Games"
6.99,61,4,"9+","Games"
0,0,0,"9+","Games"
1.99,64,4.5,"4+","Photo & Video"
0,4490,4.5,"12+","Games"
0,115,3,"9+","Games"
0,0,0,"9+","Games"
0,35,3.5,"4+","Games"
0,6,2.5,"17+","Games"
0,172,4,"12+","Games"
0.99,46,3.5,"9+","Entertainment"
0,137,4.5,"9+","Games"
0,868,4,"4+","Games"
0,1,1,"17+","Games"
0,167,3,"4+","Games"
0.99,0,0,"17+","Utilities"
2.99,29,4,"4+","Games"
0,2015,4.5,"12+","Games"
0,116,4,"9+","Games"
0,6,4.5,"4+","Games"
0,17,5,"12+","Games"
0,159,3.5,"9+","Games"
0,122,4,"4+","Games"
0.99,100,4.5,"4+","Utilities"
0.99,30,2.5,"4+","Utilities"
0,17,3.5,"4+","Games"
0,53,4,"4+","Games"
4.99,77,4.5,"4+","Entertainment"
0,322,4.5,"4+","Games"
0,544,4,"9+","Games"
0,0,0,"4+","Games"
0,87958,2.5,"4+","Games"
0,5,4,"4+","Games"
3.99,78,3.5,"4+","Games"
0,521,4.5,"4+","Games"
0,795,4,"4+","Entertainment"
2.99,94,4.5,"9+","Games"
0,1631,4.5,"9+","Games"
0,279,3.5,"4+","Entertainment"
0,2791,5,"4+","Games"
0,69,4.5,"4+","Games"
0.99,0,0,"12+","Entertainment"
2.99,446,4.5,"9+","Games"
4.99,44,4.5,"12+","Games"
1.99,11,1,"4+","Games"
0.99,4,5,"4+","Games"
0,3168,4.5,"4+","Games"
1.99,3711,5,"4+","Games"
0.99,15,3.5,"4+","Games"
1.99,152,2.5,"4+","Lifestyle"
0,4808,4.5,"4+","Games"
1.99,41,5,"9+","Utilities"
0,234,4,"4+","Games"
0,33854,4.5,"9+","Games"
0,65,4,"4+","Productivity"
3.99,155,4,"4+","Games"
0,4980,4.5,"4+","Games"
0,103,4,"4+","Photo & Video"
9.99,0,0,"12+","Games"
0,0,0,"12+","Games"
0,0,0,"17+","Games"
0,373,4,"4+","Games"
0,215,4.5,"4+","Entertainment"
1.99,37,4,"4+","Education"
0,12573,4,"9+","Games"
0,3480,4.5,"4+","Games"
0,284,4,"4+","Games"
4.99,495,3.5,"9+","Games"
4.99,86,4.5,"12+","Games"
0,272,4,"4+","Sports"
29.99,110,4.5,"4+","Music"
0,104,4,"9+","Games"
0,0,0,"4+","Productivity"
0,854,5,"4+","Games"
0,0,0,"4+","Games"
6.99,69,3.5,"4+","Productivity"
0,38,3.5,"4+","Games"
0,1501,4,"12+","Games"
2.99,9,2.5,"4+","Education"
4.99,44,4,"12+","Games"
0,107,3.5,"9+","Games"
1.99,207,4.5,"9+","Games"
6.99,32,3.5,"9+","Games"
0,81,3,"4+","Sports"
0,0,0,"12+","Sports"
0.99,45,3,"12+","Entertainment"
0,830,4,"4+","Games"
6.99,1334,4.5,"12+","Games"
0.99,23,5,"9+","Games"
6.99,21,4.5,"4+","Productivity"
2.99,625,4.5,"4+","Games"
2.99,38,4.5,"9+","Games"
0.99,61,4.5,"17+","Entertainment"
0,0,0,"17+","Social Networking"
0,2,1,"4+","Travel"
2.99,61,4.5,"4+","Education"
0,16,2.5,"4+","Games"
0,116,3.5,"4+","Games"
0,0,0,"12+","Book"
0,125,4.5,"4+","Games"
0,22,3.5,"17+","Games"
0,905,4.5,"4+","Games"
0,2557,4.5,"4+","Games"
8.99,3,3.5,"4+","Games"
0,127,4.5,"9+","Games"
0,227,4.5,"9+","Games"
0,81,4,"9+","Games"
0,721,4,"4+","Games"
0,1009,3,"4+","Photo & Video"
0,14,4,"12+","Games"
1.99,244,2.5,"12+","Entertainment"
0,0,0,"9+","Games"
0,6,4.5,"4+","Education"
0,0,0,"17+","Health & Fitness"
0,61,4,"9+","Games"
0,800,4.5,"4+","Games"
0,415,3,"4+","Games"
0,101,4,"9+","Games"
0,0,0,"4+","Shopping"
1.99,16,4,"4+","Book"
2.99,29,1.5,"4+","Games"
0,0,0,"4+","Book"
0,1,1,"4+","Games"
0,405,4.5,"4+","Games"
0,116,4,"4+","Games"
0,1,5,"9+","Entertainment"
1.99,121,4,"17+","Social Networking"
0,155,3,"4+","Games"
2.99,0,0,"4+","Education"
0,3807,5,"12+","Games"
0,188,4,"4+","Games"
0,5170,5,"4+","Games"
0,6219,4,"4+","Games"
0,30,3,"17+","Entertainment"
0,606,4,"4+","Games"
0,5,3,"4+","Games"
0,0,0,"9+","Games"
0.99,0,0,"17+","News"
0,8872,5,"17+","Games"
1.99,302,4,"17+","Utilities"
0,79,4,"4+","Games"
1.99,158,4,"4+","Lifestyle"
1.99,145,4,"12+","Health & Fitness"
1.99,0,0,"4+","Games"
0.99,0,0,"12+","Games"
0,15,4,"12+","Games"
0,2541,4.5,"4+","Games"
7.99,39,4.5,"12+","Games"
0,9,4,"4+","Entertainment"
0,318,4,"4+","Games"
0.99,0,0,"9+","Games"
0,24,4.5,"4+","Games"
0,0,0,"12+","Book"
0,27,2.5,"4+","Utilities"
0,1835,5,"4+","Games"
2.99,29,3.5,"12+","Games"
0,287095,4.5,"4+","Games"
0,1931,4,"4+","Games"
0,196,4,"4+","Games"
0,364,4.5,"4+","Entertainment"
0,70,2.5,"4+","Games"
2.99,63,4.5,"4+","Photo & Video"
0,12079,4.5,"4+","Games"
0,0,0,"12+","Games"
0,0,0,"9+","Book"
0,0,0,"12+","Book"
0,64,5,"4+","Games"
2.99,87,4.5,"4+","Education"
1.99,14,4,"12+","Games"
2.99,0,0,"4+","Games"
0,751,3.5,"9+","Games"
0,84,2.5,"4+","Lifestyle"
0,51,2.5,"4+","Games"
0.99,0,0,"9+","Games"
0,373,3.5,"12+","Games"
0,14,4.5,"4+","Games"
0,0,0,"4+","Games"
0,0,0,"12+","Games"
2.99,732,4.5,"4+","Education"
4.99,166,2.5,"4+","Games"
2.99,643,4.5,"4+","Education"
1.99,9,3.5,"4+","Utilities"
3.99,13,5,"4+","Education"
0,13914,4.5,"4+","Social Networking"
4.99,721,4,"17+","Games"
0,421,4.5,"4+","Games"
0,1,5,"4+","Photo & Video"
0,160,4.5,"4+","Games"
0,197,4.5,"4+","Games"
0,0,0,"4+","Games"
0,0,0,"9+","Games"
0,8,3,"17+","Reference"
0,10,1.5,"4+","Finance"
0,27,3,"4+","Games"
0,44,3.5,"4+","Games"
2.99,12,4,"4+","Education"
0,312,2.5,"12+","Lifestyle"
0,54,4.5,"4+","Entertainment"
0,27,4.5,"4+","Games"
4.99,30,4.5,"12+","Games"
0,42435,4.5,"4+","Games"
0,0,0,"4+","Games"
0,2,3.5,"4+","Games"
0,38,4,"4+","Games"
2.99,2,5,"4+","Education"
4.99,169,3.5,"4+","Photo & Video"
0,486,4.5,"4+","Games"
0,2964,4,"4+","Games"
2.99,6,5,"4+","Health & Fitness"
0,0,0,"12+","Book"
0,0,0,"17+","Lifestyle"
0,6430,4.5,"4+","Games"
0,1252,4,"4+","Games"
1.99,46,3.5,"12+","Sports"
0,0,0,"9+","Games"
0,167,4,"4+","Games"
1.99,99,4,"9+","Games"
0,0,0,"4+","Sports"
0,200,4.5,"4+","Utilities"
0,78,4,"4+","Games"
0,35,3,"4+","Games"
0,11602,4.5,"12+","Games"
0,0,0,"4+","Photo & Video"
0,226,4.5,"4+","Games"
6.99,65,4,"9+","Games"
3.99,1,3,"4+","Games"
0,0,0,"17+","Games"
0,51,4,"4+","Education"
0,0,0,"4+","Games"
0,527,4.5,"4+","Games"
0,173,4.5,"4+","Games"
2.99,7,3,"4+","Games"
4.99,123,3.5,"4+","Music"
1.99,8,5,"12+","Entertainment"
1.99,27,3.5,"4+","Games"
0,579,4,"4+","Games"
0,5,3,"4+","Games"
0,506,4,"4+","Games"
0,41,5,"4+","Games"
1.99,11,3,"4+","Weather"
0.99,25,4.5,"4+","Games"
0,1,3,"12+","Games"
0,17,2.5,"4+","Games"
0.99,10,4.5,"4+","Games"
0,152,3.5,"4+","Games"
0.99,8,5,"9+","Entertainment"
1.99,0,0,"17+","Lifestyle"
0,56,3.5,"9+","Games"
0,3963,4,"4+","Games"
0,102,4.5,"9+","Games"
7.99,14,4,"4+","Education"
0,147,4.5,"4+","Games"
0,13,3,"4+","Games"
0,54,3.5,"4+","Games"
0,197,4,"4+","Games"
0,25859,5,"12+","Games"
0,0,0,"4+","Shopping"
3.99,19,5,"12+","Games"
5.99,29,4.5,"12+","Games"
5.99,36,4.5,"12+","Games"
0,0,0,"4+","News"
0,362,4.5,"4+","Games"
3.99,62,4.5,"12+","Games"
1.99,12,2,"12+","Entertainment"
0,49,3.5,"4+","Utilities"
0,14,4,"4+","Games"
0,72,4,"9+","Games"
