"track_name","size_bytes","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num"
"Dropple",204987392,0,243,0,4.5,0,"4+","Games",40,5,27
"Magic Legion - Age of Heroes",238582784,0,517,8,4.5,4.5,"12+","Games",38,5,9
"He-Man™ Tappers of Grayskull™",446764032,0,2190,7,4.5,5,"9+","Games",37,5,12
"のび毛",30200832,0,0,0,0,0,"4+","Games",38,4,2
"Dinotrux: Trux It Up!",377004032,1.99,34,9,4,3,"4+","Entertainment",37,5,14
"Trailer Truck Parking with Real City Traffic Car Driving Sim",341624832,0,173,173,4.5,4.5,"4+","Games",38,5,1
"BiBi娱乐社区 - 好玩的游戏都在这里！",50778112,0,0,0,0,0,"17+","Social Networking",38,0,1
"Castles of Mad King Ludwig",89542656,6.99,272,126,4.5,4.5,"4+","Games",38,3,1
"Dots & Co: A New Puzzle Adventure",180679680,0,10693,19,4.5,4.5,"4+","Games",37,5,1
"Blocko.",20145152,1.99,182,182,4,4,"4+","Games",37,5,18
"Jigsaw Puzzle for Brain Training -PITATOY-",92101632,0,0,0,0,0,"4+","Games",37,2,5
"Solitaire ∞",67928064,0,2865,142,5,5,"4+","Games",40,2,14
"enzo!",13344768,1.99,220,202,3.5,3,"4+","Games",38,5,1
"Cars & Vehicles Puzzle Game for toddlers HD - Children's Smart Educational Transport puzzles for kids 2+",49201152,2.99,2,2,3,3,"4+","Games",38,5,9
"多融理财(Pro版)-12%高收益理财投资平台",28964864,0,0,0,0,0,"17+","Finance",37,0,1
"Music and Chill",28763136,0,135,36,4,4.5,"4+","Music",37,0,1
"HorseMoji: Equestrian Emoji",16315392,1.99,58,32,2,1.5,"4+","Entertainment",37,5,1
"Curious George Train Adventures",204338176,0.99,26,4,3.5,3,"4+","Education",37,5,1
"Gmojiz",73951232,1.99,95,1,3,1,"17+","Entertainment",37,5,1
"Pikazo – AI art that YOU control",84549632,0,56,3,4,4,"4+","Photo & Video",37,5,24
"OffRoad Drive Desert",341455872,1.99,46,24,4,4,"4+","Games",40,5,1
"Hidden Expedition: Dawn of Prosperity - A Mystery Hidden Object Game (Full)",862396416,6.99,58,27,4.5,4.5,"9+","Games",37,5,5
"Bud Farm: Grass Roots",65891328,0,6523,485,4.5,5,"17+","Games",37,5,1
"少年勇者团 (Combo Warrior)-日系Q萌即时战斗消除RPG手游",576397312,0,0,0,0,0,"9+","Games",38,5,1
"My Majesty",200294400,0,140,7,3,4.5,"12+","Games",37,5,1
"Police Sniper Prison Guard",225862656,0,349,80,4,4,"17+","Games",38,5,1
"Mystery Trackers: Paxton Creek Avengers - A Mystery Hidden Object Game (Full)",1008609280,6.99,67,67,4,4,"9+","Games",37,5,5
"Aurora - Puzzle Adventure",111938560,1.99,31,30,4.5,4.5,"4+","Games",38,4,1
"TLC GO - Watch Full Episodes and Live TV",32314368,0,708,46,3,3,"12+","Entertainment",37,4,1
"Starbucks Keyboard",36112384,0,457,8,3,3,"4+","Food & Drink",37,0,1
"Mystery Case Files: Ravenhearst Unlocked - A Hidden Object Adventure (Full)",1354634240,6.99,82,82,4.5,4.5,"9+","Games",38,5,5
"Lush Cosmetics",51459072,0,164,15,4,3.5,"4+","Shopping",37,0,2
"Billiards8 (8 Ball & Mission)",315748352,0,0,0,0,0,"4+","Games",40,5,2
"The Island:Brave Heart",175841280,0.99,7,3,3,3,"12+","Games",43,5,3
"Spot the Difference!診断テスト",16202752,0,0,0,0,0,"17+","Entertainment",37,0,1
"Catch the Bus",371298304,0,10,4,3,3.5,"4+","Games",38,5,1
"Worm.is: The Game",81690624,0,1433,68,4.5,5,"9+","Games",38,3,16
"Civil War: Bloody April",228435968,1.99,24,24,2,2,"12+","Games",37,5,1
"Runaway Toad",235554816,2.99,22,9,4,3.5,"4+","Games",40,4,11
"Snake Slither Run - Hungry Worm Eat Color Dot",35186688,0,9034,4474,4.5,4.5,"4+","Games",40,2,16
"Skateboard Party 3 ft. Greg Lutzka",1478030336,1.99,36,4,4.5,5,"9+","Games",38,5,11
"ピンポンカーブ  君の反射神経Lvはいくつ？  #天才求ム",128066560,0,0,0,0,0,"4+","Games",38,0,0
"Relay – Multiple Location Maps",20145152,1.99,17,10,3.5,4,"4+","Travel",37,5,1
"Brake or Break",82316288,0,5,3,5,5,"9+","Games",38,5,1
"Las Vegas Valet Limo and Sports Car Parking",250655744,0,220,220,4.5,4.5,"4+","Games",38,5,1
"Fit 私人健身教练-超有效的健康运动减肥软件",119980032,0,0,0,0,0,"4+","Health & Fitness",37,5,2
"Escape from the Art Gallery.",110124032,0,7,6,4,4,"4+","Games",40,5,1
"Rule with an Iron Fish: A Pirate Fishing RPG",100349952,2.99,286,105,5,4.5,"4+","Games",40,5,1
"Winter Fugitives 2: Chronicles",166257664,0,111,8,4,4.5,"12+","Games",38,5,6
"Pan Book 3: Key to the Capitol",805970944,5.99,1,1,5,5,"4+","Book",37,5,1
"PAC-MAN Pop",247194624,0,1000,216,4.5,4,"4+","Games",37,5,7
"CNN Politics",30449664,0,254,1,3,5,"4+","News",37,0,1
"妙资理财-探索版（安全稳健高收益理财神器  ）",31624192,0,0,0,0,0,"4+","Finance",38,0,2
"梦幻轩辕",267673600,0.99,0,0,0,0,"4+","Games",43,5,1
"坂本ですが？秘技…フリータイムキラー",92584960,0,0,0,0,0,"4+","Games",40,0,1
"Red Bull Air Race 2",593355776,0,104,2,4,4,"4+","Games",37,4,1
"FURBY CONNECT World",270409728,0,422,313,2.5,2.5,"4+","Games",37,5,2
"Pepi House",177400832,2.99,46,20,4.5,4.5,"4+","Education",38,5,1
"Delicious - Emily’s Message in a Bottle",336847872,0,333,42,4,5,"4+","Games",38,5,11
"Ummo",29007872,1.99,44,13,3.5,2.5,"4+","Lifestyle",37,0,1
"JIFFMOJI",30017536,1.99,148,1,4.5,1,"4+","Entertainment",37,0,1
"日曜劇難99.9",34188288,0,0,0,0,0,"4+","Games",37,0,1
"Dinosaur Games: Puzzle for Kids",52345856,2.99,15,0,4,0,"4+","Games",38,5,9
"Eklips",27561984,1.99,54,16,4.5,4,"4+","Games",43,5,1
"Slip Away",214481920,0,1102,18,4,3,"4+","Games",37,5,1
"My Town : Fashion Show",303932416,2.99,60,26,4.5,4.5,"4+","Entertainment",38,5,1
"脱出ゲーム 古城からの脱出",131070976,0,1,1,4,4,"12+","Games",38,5,1
"Microsoft Solitaire Collection",189497344,0,2432,185,4,4,"4+","Games",37,5,1
"Stickninja Smash",123341824,0,67,8,4.5,4,"12+","Games",38,4,31
"Perfect Fit",27276288,0,53,10,3,4,"4+","Games",38,5,1
"Coach Bus Simulator",283934720,0,1621,365,4,4.5,"4+","Games",37,5,1
"5-in-1 Emoji Widget Games - GameMoji",13625344,0.99,40,13,3.5,4,"4+","Utilities",37,2,1
"Red 7 - play Digital Red7 Card Game with Friends",190101504,2.99,18,2,3,4,"4+","Games",37,4,3
"Super SteamPuff",151469056,0.99,7,0,4.5,0,"9+","Games",38,5,1
"Miss U: Official App",51052544,0,97,0,3,0,"9+","Entertainment",37,1,1
"Fantastic Beasts™: Cases",301272064,0,1896,50,4.5,4,"12+","Games",37,5,15
"ChyMoji by Blac Chyna",10137600,1.99,220,1,4.5,1,"17+","Entertainment",37,0,1
"ジョナサンアプリ　お得なクーポンが使える便利なアプリ",18425856,0,0,0,0,0,"12+","Food & Drink",37,0,2
"Ultrapic",31016960,1.99,48,2,2.5,1,"4+","Photo & Video",37,0,1
"Dr. Panda Bath Time",176314368,2.99,15,15,4.5,4.5,"4+","Education",38,5,18
"Stick Soccer 2",187812864,0,22,10,4.5,4.5,"4+","Games",37,5,1
"EggPunch 2 - adventure puzzle game",208496640,0.99,0,0,0,0,"4+","Games",40,0,1
"新・血液型テスト",7432192,0,0,0,0,0,"4+","Book",40,0,1
"UNCHARTED: Fortune Hunter™",454384640,0,411,66,4.5,4.5,"12+","Games",37,5,10
"Partly Sunny - Weather Forecasts",20536320,2.99,88,12,4.5,4.5,"4+","Weather",37,5,2
"Littlebook - for Facebook on Watch",25890816,2.99,62,16,3,2.5,"4+","Social Networking",37,0,1
"Snakeio",76058624,0,13870,713,4.5,4.5,"4+","Games",38,2,1
"OdellMoji by Odell Beckham Jr.",8997888,1.99,21,16,4.5,4.5,"12+","Entertainment",37,0,1
"iFiles 2 - File Manager, Cloud Storage, PDF Reader",88146944,4.99,54,20,3.5,3,"17+","Productivity",37,5,8
"Clash of Crime Mad City Full",185916416,0.99,0,0,0,0,"17+","Games",38,5,1
"VR MUSEUM",87797760,4.99,0,0,0,0,"17+","Games",37,0,1
"Theremin Synth - Loop, Record & Download",1901568,2.99,8,3,4,3.5,"4+","Music",37,5,1
"少年西游记－西游卡牌王者之作",145988608,0,45,1,4.5,5,"12+","Games",38,5,1
"Gate Keepers",107710464,0,41,36,3.5,3.5,"4+","Games",40,5,1
"애드픽 - 인플루언서가 되어 의미있는 수익을 올리세요!",28006400,0,0,0,0,0,"12+","Business",37,5,4
"每日红包",28264448,0,0,0,0,0,"17+","Entertainment",40,0,2
"Tetminos - Classic Puzzle Game",57049088,0,0,0,0,0,"4+","Games",40,3,1
"Obstacle Course Extreme Car Parking Simulator",214042624,0,153,153,4,4,"4+","Games",38,5,1
"Miss Hollywood: Lights, Camera, Fashion! - Pet Fun",598120448,0,1283,171,4.5,4.5,"4+","Entertainment",38,5,10
"Cricket Captain 2016",404173824,3.99,7,0,3,0,"4+","Games",40,5,1
"Game Switch",42371072,0,363,32,4,4,"4+","Games",37,0,1
"心动K歌恋爱季-让我们一起唱歌听歌恋爱吧",312938496,0,0,0,0,0,"12+","Games",40,5,3
"Virginia Tech Emoji",39652352,0,50,0,3,0,"4+","Utilities",37,0,1
"MadOut Open City",482627584,1.99,80,80,3,3,"12+","Games",25,5,1
"30秒マン-これクリアできるやついる？-",14638080,0,0,0,0,0,"4+","Games",38,5,2
"Escape Game: Forgotten",49243136,0,55,42,5,5,"4+","Games",40,5,2
"""klocki""",97887232,0.99,587,587,4.5,4.5,"4+","Games",37,2,1
"My Town : Hotel",414433280,2.99,123,28,4,3.5,"4+","Entertainment",37,5,1
"Joan Mad Run",58632192,0,605,58,4.5,4.5,"12+","Games",37,5,1
"Spinny Phone",148122624,0,339,4,4,2,"17+","Games",37,0,9
"Tinker Island: Survival Adventure",315353088,0,6686,7,4.5,4.5,"9+","Games",37,4,1
"Dashy Box",63738880,0,41,2,4,3,"4+","Games",37,3,1
"奇跡のメガネ　-恋愛シミュレーションゲーム",48396288,0,0,0,0,0,"9+","Games",38,5,16
"トリセツメーカー　トリセツ診断",15498240,0,0,0,0,0,"17+","Entertainment",37,0,1
"WordWhizzle Search",83180544,0,49635,3056,4.5,4.5,"4+","Games",37,5,1
"花粉儿-女性、母婴闲置交易平台",73080832,0,0,0,0,0,"4+","Shopping",37,0,18
"Gardenscapes - New Acres",195908608,0,45227,4795,4,4.5,"4+","Games",38,5,10
"Goat Simulator Waste of Space",615645184,4.99,1709,52,4.5,3.5,"9+","Games",38,5,1
"Stickman Soccer 2016",202745856,0,473,217,4,4,"4+","Games",38,5,1
"Pan Book 4: Capitol Rising",798962688,5.99,1,1,5,5,"4+","Book",37,5,1
"Pan Book 5: The Shadow Stone",772891648,5.99,0,0,0,0,"4+","Book",37,5,1
"Pan Book 6: The Alliance of Tribes",770255872,5.99,0,0,0,0,"4+","Book",37,5,1
"Pan Book 7: Han Awakening",798292992,5.99,7,0,4.5,0,"4+","Book",37,5,1
"Splashy Cats: Endless Zigzag Arcade Water Game",246411264,0,450,13,4.5,5,"9+","Games",37,5,1
"Pocket Politics",180105216,0,2748,4,4,3.5,"4+","Games",40,5,1
"PuppetShow: The Face of Humanity (Full)",1267202048,6.99,66,33,3,4,"9+","Games",37,5,5
"LEGO® Star Wars™: The Force Awakens",1287553024,0,3207,729,4,4,"9+","Games",37,5,1
"Fear for Sale: The House on Black River (Full)",2233358336,6.99,69,69,4,4,"9+","Games",24,5,4
"Cube Roll",78155776,0,22,22,4,4,"4+","Games",38,5,1
"熊猫直播-王者大神主播带你荣耀开黑",100372480,0,38,0,4,0,"12+","Entertainment",38,0,1
"Tayasui Color, a relaxing coloring book for adults",127693824,2.99,656,18,4.5,5,"4+","Entertainment",37,4,14
"Warcher Defenders",126512128,0,39,24,4.5,5,"12+","Games",40,5,1
"Freddy the Frogcaster's Weather Station",76928000,0,14,1,4.5,5,"4+","Weather",37,5,1
"Go Up",119754752,0,456,394,4,4,"4+","Games",40,5,1
"Tip Tap Soccer",135485440,0,29,24,4,4,"4+","Games",40,5,1
"YouTurbo",68666368,0,136,4,4.5,5,"12+","Games",40,4,11
"Truth Or Dare — Party Game",24810496,0,730,181,4.5,5,"12+","Entertainment",37,0,1
"Bonecrusher: Free Awesome Endless Skull & Bone Game",115027968,0,233,70,3.5,3.5,"9+","Games",40,5,1
"传说一刀 - 一刀一级PK爆屠龙",363078656,0,0,0,0,0,"12+","Games",40,5,1
"欢乐颂合集—刘涛、蒋欣等主演电视剧同名原著",16188416,0.99,0,0,0,0,"17+","Book",38,0,1
"ニュースパス -かんたん操作で必要なニュースがすぐ読めるニュースアプリ",92217344,0,0,0,0,0,"17+","News",37,0,1
"龙之觉醒-热血经典RPG，回味激燃岁月",175943680,0,0,0,0,0,"12+","Games",40,5,1
"ワンダークラウン",127256576,0,0,0,0,0,"9+","Games",37,4,2
"我叫MT3-回合制魔幻世界 大型公会副本开荒",466015232,0,1,1,5,5,"9+","Games",40,5,1
"ROME: Total War",4025969664,9.99,373,4,4.5,4.5,"12+","Games",16,5,6
"皮皮四川麻将",67259392,0,0,0,0,0,"17+","Games",37,4,1
"無料ゲーム タッチザナンバー（Touch the numbers）計算の脳トレでパズル！",18597888,0,0,0,0,0,"4+","Games",37,0,1
"剑仙传奇·蜀山修仙之独步天下",133885952,0,0,0,0,0,"4+","Games",40,5,1
"NeoWars",138093568,0,267,68,4,4.5,"9+","Games",37,5,2
"Bullet Hell Monday",90488832,0,1296,120,5,5,"9+","Games",37,5,2
"Base Invaders - For Big Narstie",22302720,1.99,0,0,0,0,"12+","Games",38,4,1
"もやししゃちょー",83826688,0,5,0,4.5,0,"17+","Games",38,0,2
"【推理ゲーム】 YASU-第7捜査課事件ファイル-",72283136,0,1,1,1,1,"12+","Games",38,5,1
"The Forgotten Room",438729728,1.99,59,59,4.5,4.5,"12+","Games",40,5,1
"Nancy Drew Codes and Clues Mystery Coding Game",210697216,0,110,7,4.5,4.5,"4+","Education",38,5,1
"Banner Saga 2",3321082880,9.99,168,2,4,3,"9+","Games",37,5,7
"Bouncy Tower",49349632,0,213,5,4.5,4,"4+","Games",40,5,1
"【脳トレ】ROLL -ころがす、はめる、きえる-",72118272,0,0,0,0,0,"4+","Games",38,5,1
"Chef's Quest",128232448,0,225,2,4.5,5,"4+","Games",38,5,14
"Dead Venture",57921536,0.99,145,145,4.5,4.5,"12+","Games",38,5,1
"Dolphin Zero Incognito Browser -Mini Web Explorer",22635520,2.99,776,128,4.5,4,"17+","Productivity",37,5,7
"Alice in Wonderland Puzzle Golf Adventures",182045696,0.99,43,13,4.5,4.5,"4+","Games",38,4,1
"FURNITURE MOD FOR MINECRAFT EDITION PC GAME - POCKET GUIDE",20215808,1.99,292,292,4,4,"4+","Entertainment",38,5,1
"Sea of Lies: Tide of Treachery - A Hidden Object Mystery (Full)",890523648,6.99,45,45,4,4,"9+","Games",37,5,4
"Rise!",118787072,0,18,14,3.5,3.5,"4+","Games",38,5,1
"Trump Hoverboard Sim - Mannequin Race Challenge",40938496,0,68,3,3,2.5,"4+","Games",38,2,1
"Zombies Chasing Me",157871104,0,43,33,3.5,3.5,"4+","Games",37,5,23
"战姬物语-亚洲顶级画师操刀,颜值爆表手游",441995264,0.99,0,0,0,0,"9+","Games",40,5,1
"Symmetrica - Minimalistic arcade game",31446016,0,200,2,4.5,5,"4+","Games",38,5,1
"捨て猫レスキュー",75713536,0,0,0,0,0,"9+","Games",38,5,5
"PinOut!",118693888,0,5003,3214,4,4,"4+","Games",40,5,12
"Escape from the grandma house in the countryside.",85974016,0,5,5,3.5,3.5,"4+","Games",38,5,1
"Jade Empire™: Special Edition",3896109056,9.99,206,64,4.5,4.5,"17+","Games",37,4,10
"The interactive Legend of Sleepy Hollow: iIrving",307137536,2.99,64,12,5,5,"9+","Book",37,5,3
"Living Legends: Bound by Wishes - A Hidden Object Mystery (Full)",1536766976,6.99,153,153,4.5,4.5,"9+","Games",37,4,5
"Choice of the Pirate",34397184,4.99,92,3,4.5,5,"12+","Games",38,5,1
"Running Man Challenge - Game",30601216,0,1360,108,3.5,3.5,"4+","Games",40,2,1
"Fitmoji by Shaun T",9736192,1.99,45,3,4,2.5,"9+","Entertainment",37,4,1
"Royal Detective: Legend of The Golem - A Hidden Object Adventure (Full)",602065920,6.99,72,39,4.5,4.5,"9+","Games",37,5,5
"Slaymoji - Emoji Keyboard & iMessage Stickers",35466240,0,336,0,4.5,0,"17+","Entertainment",37,5,1
"Note Always - a notebook designed for Apple Pencil",22431744,14.99,6,3,3.5,4.5,"4+","Productivity",16,5,16
"らぶいずふぉーえばー #泣けるピアノゲーム",106721280,0,0,0,0,0,"4+","Games",37,3,31
"HIT - Heroes of Incredible Tales",146959360,0,1765,24,4.5,4.5,"12+","Games",37,5,10
"Fabe Bird - The Flappy Challenge Adventure",11824128,0,9,2,3.5,3,"4+","Entertainment",40,4,31
"猎魔传奇-塔塔&推塔挂机私服手游",255946752,0,0,0,0,0,"12+","Games",40,5,1
"Mars: Mars",157614080,0,6116,291,4.5,5,"9+","Games",38,5,1
"Craft Royale: Clash of Pixels",222895104,0,2285,192,4,4.5,"9+","Games",37,5,1
"Legend of the Skyfish",503228416,3.99,95,23,3.5,4,"9+","Games",37,5,1
"Baby Beat - Fetal Heartbeat Monitor",16805888,4.99,166,21,1.5,3,"4+","Lifestyle",37,0,9
"Tinycards - Learn with Fun, Free Flashcards",48802816,0,1131,299,4.5,4.5,"12+","Education",37,5,1
"Respeck on my Name",33304576,0,155,60,4.5,4,"4+","Games",38,5,1
"ASA's Sailing Challenge",276637696,3.99,104,74,4,4.5,"4+","Education",37,4,1
"Witches' Legacy: Slumbering Darkness HD - A Hidden Object Mystery (Full)",1642020864,6.99,69,69,3.5,3.5,"9+","Games",24,5,4
"脱出ゲーム　大正ロマン　女記者脱出譚",145041408,0,0,0,0,0,"4+","Games",38,5,1
"放置江湖: 大侠的成长之路（高自由度的武侠体验）",89223168,0.99,10,2,2,5,"4+","Games",40,4,1
"Really Bad Chess",70149120,0,1015,600,4.5,4.5,"4+","Games",40,5,1
"Flip Heroes",53690368,0,32,32,4,4,"4+","Games",38,5,13
"Polyforge",91620352,0,1744,570,4.5,4.5,"4+","Games",40,5,11
"Pewdiebot",76777472,0.99,151,151,4,4,"12+","Games",37,4,1
"Cosmojis",29972480,0,134,0,3,0,"12+","Lifestyle",37,0,1
"Face Filters - Dog & Other Funny Face Effects",37760000,0,329,82,4,4,"17+","Entertainment",38,4,5
"Free Music - MP3 Streamer & Playlist Manager Pro",10542080,0,13443,1229,4.5,4.5,"4+","Music",37,5,1
"MOBA Legends",699091968,0,1815,67,4,4,"9+","Games",37,5,0
"Risky Rooms",24167424,0,10,1,3.5,5,"4+","Games",40,5,1
"voi",20856832,0.99,308,192,4.5,4.5,"4+","Games",43,5,12
"Jamie Oliver's Ultimate Recipes",49263616,6.99,29,0,4.5,0,"12+","Food & Drink",37,5,2
"Shadow Wolf Mysteries: Curse of Wolfhill (Full)",997129216,6.99,39,39,4,4,"9+","Games",37,5,5
"Dunkers",54802432,0,1495,467,4,4,"4+","Games",38,5,1
"DRAGON MODS MINE EDITION FOR MINECRAFT GAME PC",115707904,0.99,318,23,4,3.5,"12+","Reference",38,3,1
"果冻星连萌-全球极具诱惑益智游戏,好玩的闯关游戏,2016最新休闲益智游戏",69188608,0.99,0,0,0,0,"4+","Games",37,5,2
"LightX",53415936,1.99,147,73,3.5,4,"4+","Photo & Video",37,0,21
"帝国征服者-王者联盟列国纷争",83196928,0,0,0,0,0,"12+","Games",40,5,0
"Being SalMan: The Official Game",173696000,0,33,16,4.5,5,"12+","Games",37,5,1
"Open Sorcery",18822144,2.99,19,0,5,0,"12+","Games",37,1,1
"Hear My Baby - Baby Heartbeat Monitor App",17641472,3.99,12,0,3.5,0,"4+","Medical",37,0,4
"当たる占い師【水晶玉子】特別鑑定書≪無料占いあり≫",25418752,0,1,1,3,3,"17+","Entertainment",37,0,1
"PROmoji",59741184,1.99,857,102,4,3.5,"9+","Utilities",37,0,1
"天天麻将-有奖励的麻将玩法全集",87851008,0,2,2,5,5,"17+","Games",40,4,1
"Stephen Hawking's Pocket Universe",159013888,4.99,11,9,4.5,4.5,"4+","Education",37,0,1
"Simplissime: The easiest cooking app in the world",115209216,2.99,0,0,0,0,"17+","Food & Drink",40,5,16
"Mutant Creatures Mod for Minecraft PC Edition - Pocket Mods Guide",27025408,1.99,346,11,4,2.5,"4+","Reference",38,4,1
"Ketchapp Basketball",72118272,0,5833,1862,4.5,4.5,"4+","Games",38,5,1
"Gymoji",60990464,0.99,78,25,3,3,"9+","Entertainment",37,0,1
"T-Mobile Tuesdays",78128128,0,3213,2,2.5,1.5,"17+","Lifestyle",38,0,1
"CARS MOD FOR MINECRAFT PC EDITION - POCKET MINE GUIDE",24840192,1.99,200,200,4,4,"4+","Entertainment",38,4,1
"シルエットクイズ～人気マンガ・映画アニメキャラ・芸能人で暇つぶし脳トレ",37047296,0,0,0,0,0,"4+","Games",37,0,2
"性教育そうだったのか！世界一まなべる保健体育クイズ(画像付き)",48430080,0,0,0,0,0,"17+","Education",37,0,2
"My Town : Dance School",346255360,2.99,141,21,4,4,"4+","Entertainment",37,5,1
"派派激情版-寂陌陌声人交友神器",50076672,0,0,0,0,0,"17+","Social Networking",38,0,1
"Kubo: A Samurai Quest ™ - Match, Collect, Battle!",191382528,0,668,16,4,4.5,"4+","Games",37,5,1
"Head Soccer France 2016",251595776,0,135,18,4.5,4.5,"4+","Games",38,5,12
"Comblosion",21171200,1.99,4,4,5,5,"4+","Games",38,5,10
"Highlights Monster Day",37062656,0,49,1,5,5,"4+","Education",37,5,10
"PARKOUR MAPS FOR MINECRAFT PC EDITION - DOWNLOAD BEST POCKET MAPS FOR MINECRAFT",11141120,1.99,296,55,4,3.5,"4+","Entertainment",38,4,1
"Geometry Dash World",64278528,0,5114,5114,4.5,4.5,"4+","Games",37,5,1
"Night Terrors: The Beginning",124721152,0,954,307,4,4,"12+","Entertainment",37,0,1
"Burnout City",176272384,0,82,69,4,4,"4+","Games",40,5,8
"Timelines - Time Tracking",10715136,7.99,43,6,4,5,"4+","Productivity",25,0,1
"Smelly Baby - Farty Party",110398464,0,32,32,4,4,"4+","Games",38,5,11
"Star Walk 2 Ads+ Night Sky Map - Stars and Planets",234468352,0,161,30,4,4,"4+","Education",37,5,12
"单机群侠传-金庸群侠传口袋版",153306112,0,30,4,5,5,"9+","Games",38,5,1
"Perchang",315626496,1.99,839,507,3.5,4,"4+","Games",37,5,11
"Tiki Taka World Soccer",135481344,2.99,9,8,2,2,"4+","Games",40,5,1
"Wars Of Warlords : Mini Game With Worldwide Multiplayer",132612096,0.99,69,69,3,3,"12+","Games",43,5,1
"Mods for Minecraft PC Edition - Mod Installer Pocket Guide",18440192,1.99,80,80,3.5,3.5,"4+","Utilities",38,4,1
"GoldieBlox: Adventures in Coding - The Rocket Cupcake Co.",218911744,2.99,24,10,4.5,4,"4+","Education",38,5,1
"VEHICLES & WEAPONS MODS for Minecraft PC Edition - Pocket Guide",12445696,1.99,159,159,4,4,"4+","Entertainment",38,3,1
"镜花缘：两世英雄情缘,数年问仙修道",334434304,0,0,0,0,0,"12+","Games",40,5,1
"iSNOB 小众精品爱好者的私藏Top 10",27131904,0.99,0,0,0,0,"17+","Lifestyle",37,0,2
"Nerve — Truth or Dare Dirty Houseparty Party Games",89057280,0,6658,130,4,4.5,"17+","Lifestyle",37,4,7
"Snot & Fluff - A Space Adventure",294865920,2.99,21,6,4.5,4.5,"4+","Book",40,5,6
"SBK16 - Official Mobile Game",333368320,0,249,52,4.5,4,"4+","Games",38,5,8
"Chat for Whatsapp - iPad Version",24287232,0,5060,4189,3.5,3.5,"12+","Social Networking",24,2,1
"ZuumSpeed Customizable Speedometer + HUD",23527424,0.99,0,0,0,0,"4+","Navigation",37,0,1
"Rival Stars College Football",271124480,0,1132,51,4,4.5,"4+","Games",37,5,22
"キモゲーいや、きも毛ー",9795584,0,0,0,0,0,"4+","Games",40,4,2
